"cam.id","image.label","area.mm2","elip.major.axis","elip.minor.axis","Angle","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","aspect.ratio","roundness","Solidity","XStart","YStart","group","side","wing","altitude","sex","genus","species","subsp","sp.subsp","envelopes.notes","unit.type","country","province","locality","right.forewing.broken","right.forewing.pred","pred.present","pred.score","unsure.pred","error.affects.length.small","error.affects.length.big","pred.more.1","pred.more.2","latitude","longitude","brood","mother.type","year","genus.sp","clade","mimicry.ring","wing.pattern","larva","sex.quant"
"CAM000005","CAM000005_d.JPG",519.707,36.317,18.22,25.139,0.599,38.863,3.152,29.609,31.844,20.013,1.993,0.502,0.968,1601,413,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000006","CAM000006_d.JPG",434.685,33.593,16.475,23.689,0.629,35.46,4.26,28.714,24.85,17.879,2.039,0.49,0.969,1556,555,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000007","CAM000007_d.JPG",559,37.798,18.83,150.325,0.531,39.736,11.406,6.699,146.935,20.046,2.007,0.498,0.965,716,247,"resub.cam.coll","left","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000007","CAM000007_d.JPG",559,37.798,18.83,150.325,0.531,39.736,11.406,6.699,146.935,20.046,2.007,0.498,0.965,716,247,"resub.cam.coll","left","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000009","CAM000009_d.JPG",509.537,36.15,17.947,24.227,0.596,38.774,3.794,29.259,29.716,20.127,2.014,0.496,0.954,1696,390,"cam.coll","right","forewing",1675,"female","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM000011","CAM000011_d.JPG",462.044,33.963,17.322,28.849,0.587,37.408,1.187,27.936,28.178,19.08,1.961,0.51,0.959,1476,350,"cam.coll","right","forewing",1675,"female","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM000012","CAM000012_d.JPG",500.719,34.987,18.222,21.499,0.63,37.81,3.074,27.547,23.822,19.936,1.92,0.521,0.964,1590,432,"cam.coll","right","forewing",1675,"female","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM000013","CAM000013_d.JPG",466.351,34.598,17.162,24.95,0.559,37.035,2.607,29.551,28.248,19.01,2.016,0.496,0.95,1490,453,"cam.coll","right","forewing",1675,"female","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM000014","CAM000014_d.JPG",514.903,36.189,18.116,23.47,0.622,38.145,4.397,27.994,24.304,19.551,1.998,0.501,0.975,1753,448,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000016","CAM000016_d.JPG",464.774,33.985,17.413,21.374,0.645,36.171,2.724,29.297,22.482,19.066,1.952,0.512,0.976,1514,604,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000017","CAM000017_d.JPG",477.745,35.207,17.277,23.542,0.634,37.088,3.482,28.072,26.646,18.587,2.038,0.491,0.976,1614,454,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000018","CAM000018_d.JPG",552.892,38.426,18.32,157.133,0.593,40.197,10.527,11.484,159.046,20.05,2.097,0.477,0.975,937,367,"resub.cam.coll","left","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000019","CAM000019_d.JPG",339.729,29.749,14.54,23.395,0.6,31.36,2.218,28.539,25.5,15.885,2.046,0.489,0.963,1303,639,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000020","CAM000020_d.JPG",474.34,36.308,16.634,24.234,0.601,38.279,2.607,28.149,24.885,17.959,2.183,0.458,0.975,1501,458,"cam.coll","right","forewing",1675,"male","Heliconius","erato","","erato_","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM000021","CAM000021_d.JPG",456.813,34.306,16.954,21.923,0.618,36.078,1.945,26.749,23.012,18.34,2.023,0.494,0.969,1484,529,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000022","CAM000022_d.JPG",576.888,38.501,19.078,21.15,0.603,41.209,7.285,27.5,22.164,21.174,2.018,0.496,0.979,1906,411,"resub.cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000023","CAM000023_d.JPG",526.763,37.325,17.969,20.279,0.585,38.723,3.891,28.441,21.267,19.369,2.077,0.481,0.968,1837,508,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000024","CAM000024_d.JPG",513.778,36.155,18.093,23.887,0.622,38.3,2.237,29.219,25.836,19.641,1.998,0.5,0.974,1588,480,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000025","CAM000025_d.JPG",560.728,37.369,19.105,26.606,0.578,39.288,2.996,28.188,27.707,20.728,1.956,0.511,0.968,1691,330,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000026","CAM000026_d.JPG",565.486,37.773,19.061,26.615,0.608,39.95,2.296,27.702,26.865,20.528,1.982,0.505,0.976,1680,325,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000027","CAM000027_d.JPG",529.901,37.349,18.064,152.4,0.552,39.01,10.742,9.375,153.794,19.774,2.068,0.484,0.967,861,272,"resub.cam.coll","left","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000028","CAM000028_d.JPG",535.147,37.218,18.308,25.809,0.603,39.08,2.237,27.39,24.843,19.882,2.033,0.492,0.967,1632,369,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000029","CAM000029_d.JPG",570.195,38.084,19.063,28.477,0.588,40.459,3.074,28.869,29.844,20.534,1.998,0.501,0.97,1645,296,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000030","CAM000030_d.JPG",446.812,33.695,16.884,22.502,0.571,35.222,3.288,27.779,24.158,18.44,1.996,0.501,0.964,1445,499,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000031","CAM000031_d.JPG",527.847,37.024,18.153,21.457,0.594,38.866,2.393,27.41,20.204,19.793,2.04,0.49,0.97,1620,501,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000032","CAM000032_d.JPG",506.674,36.663,17.596,24.372,0.636,38.355,3.093,27.857,25.473,18.937,2.084,0.48,0.976,1586,436,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000033","CAM000033_d.JPG",571.54,38.516,18.894,20.636,0.61,40.725,3.151,26.943,19.534,20.25,2.039,0.491,0.977,1735,452,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000037","CAM000037_d.JPG",447.173,33.931,16.78,17.762,0.575,36.37,2.49,26.728,19.627,18.866,2.022,0.495,0.949,1424,577,"cam.coll","right","forewing",1675,"female","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM000041","CAM000041_d.JPG",559.554,37.088,19.21,22.956,0.611,38.769,2.607,27.039,21.209,20.512,1.931,0.518,0.978,1470,451,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal U (just before shrine towards Villavicencio, upper site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000042","CAM000042_d.JPG",561.538,37.294,19.171,24.839,0.6,39.836,3.638,28.032,26.165,20.537,1.945,0.514,0.974,1676,387,"cam.coll","right","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal U (just before shrine towards Villavicencio, upper site),","n","n","n","","n","n","n","n","n",4.265,-73.7974,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000043","CAM000043_d.JPG",564.225,38.098,18.856,153.657,0.551,40.457,9.961,10.879,154.462,20.546,2.02,0.495,0.971,773,364,"resub.cam.coll","left","forewing",1675,"male","Heliconius","melpomene","melpomene","melpomene_melpomene","","wild","Colombia","Cundinamarca","Virgen de Chirajara near Guayabetal U (just before shrine towards Villavicencio, upper site),","n","n","n","n","n","n","n","n","n",4.265,-73.7974,NA,NA,1998,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM000052","CAM000052_d.JPG",584.685,38.833,19.171,19.306,0.601,41.047,3.171,27.409,21.373,20.864,2.026,0.494,0.969,1749,428,"cam.coll","right","forewing",1652,"male","Heliconius","cydno","","cydno_","","wild","Colombia","Valle del Cauca","El Saladito, near Cali,","n","n","n","","n","n","n","n","n",3.4834,-76.6158,"","",1998,"Heliconius_cydno","mel.clade","cydno","cydno","solitary",1
"CAM000053","CAM000053_d.JPG",541.774,36.972,18.658,24.994,0.567,39.517,4.143,28.245,25.669,20.377,1.982,0.505,0.972,1695,397,"cam.coll","right","forewing",1652,"male","Heliconius","eleuchia","","eleuchia_","","wild","Colombia","Valle del Cauca","El Saladito, near Cali,","n","n","n","","n","n","n","n","n",3.4834,-76.6158,"","",1998,"Heliconius_eleuchia","era.clade","cydno","cydno","gregarious",1
"CAM000054","CAM000054_d.JPG",585.151,38.25,19.478,23.373,0.616,40.629,2.626,28.109,25.829,20.981,1.964,0.509,0.98,1738,401,"cam.coll","right","forewing",1652,"male","Heliconius","eleuchia","","eleuchia_","","wild","Colombia","Valle del Cauca","El Saladito, near Cali,","n","n","n","","n","n","n","n","n",3.4834,-76.6158,"","",1998,"Heliconius_eleuchia","era.clade","cydno","cydno","gregarious",1
"CAM000055","CAM000055_d.JPG",603.128,39.143,19.618,25.227,0.587,41.318,3.443,27.486,24.357,21.095,1.995,0.501,0.977,1908,359,"cam.coll","right","forewing",1652,"male","Heliconius","eleuchia","","eleuchia_","","wild","Colombia","Valle del Cauca","El Saladito, near Cali,","n","n","n","","n","n","n","n","n",3.4834,-76.6158,"","",1998,"Heliconius_eleuchia","era.clade","cydno","cydno","gregarious",1
"CAM000056","CAM000056_d.JPG",410.586,33.172,15.759,20.216,0.56,35.522,4.143,28.031,21.761,17.163,2.105,0.475,0.969,1689,621,"cam.coll","right","forewing",1652,"male","Heliconius","eleuchia","","eleuchia_","","wild","Colombia","Valle del Cauca","El Saladito, near Cali,","n","n","n","","n","n","n","n","n",3.4834,-76.6158,"","",1998,"Heliconius_eleuchia","era.clade","cydno","cydno","gregarious",1
"CAM000058","CAM000058_d.JPG",534.09,36.277,18.745,21.496,0.627,38.176,1.576,25.657,18.693,20.406,1.935,0.517,0.972,1541,438,"cam.coll","right","forewing",1924,"male","Heliconius","melpomene","vulcanus","melpomene_vulcanus","","wild","Colombia","Valle del Cauca","Finca La Delicia, Qbda. La Guinea, on Cali - Buenaventura road past Tunel#3","n","n","n","","n","n","n","n","n",3.7779,-76.13,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","blue","solitary",1
"CAM000059","CAM000059_d.JPG",577.489,38.724,18.988,18.753,0.576,40.96,3.988,27.466,20.604,20.934,2.039,0.49,0.967,1578,481,"cam.coll","right","forewing",527,"male","Heliconius","melpomene","vulcanus","melpomene_vulcanus","","wild","Colombia","Valle del Cauca","La Gloria, Cali - Buenaventura road at Tunel#3","n","n","n","","n","n","n","n","n",3.7825,-76.7211,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","blue","solitary",1
"CAM000060","CAM000060_d.JPG",570.917,38.464,18.899,23.571,0.601,40.679,3.521,29.1,24.825,20.53,2.035,0.491,0.97,1744,418,"cam.coll","right","forewing",527,"male","Heliconius","melpomene","vulcanus","melpomene_vulcanus","","wild","Colombia","Valle del Cauca","La Gloria, Cali - Buenaventura road at Tunel#3","n","n","n","","n","n","n","n","n",3.7825,-76.7211,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","blue","solitary",1
"CAM000061","CAM000061_d.JPG",577.672,38.581,19.064,22.836,0.595,40.686,1.595,27.427,23.44,20.817,2.024,0.494,0.963,1682,329,"cam.coll","right","forewing",527,"male","Heliconius","melpomene","vulcanus","melpomene_vulcanus","","wild","Colombia","Valle del Cauca","La Gloria, Cali - Buenaventura road at Tunel#3","n","n","n","","n","n","n","n","n",3.7825,-76.7211,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","blue","solitary",1
"CAM000062","CAM000062_d.JPG",551.267,37.941,18.499,22.086,0.577,39.573,4.396,26.513,21.331,20.279,2.051,0.488,0.967,1777,428,"cam.coll","right","forewing",527,"male","Heliconius","melpomene","vulcanus","melpomene_vulcanus","","wild","Colombia","Valle del Cauca","La Gloria, Cali - Buenaventura road at Tunel#3","n","n","n","","n","n","n","n","n",3.7825,-76.7211,"","",1998,"Heliconius_melpomene","mel.clade","era.mel","blue","solitary",1
